layer_slug_s,b1g_code_s,dct_isPartOf_sm,b1g_status_s,suppressed_b,dc_subject_sm,b1g_dateAccessioned_s,dc_format_s,b1g_keyword_sm,layer_geom_type_s,dct_provenance_s,dct_accrualMethod_s,b1g_image_ss,dct_issued_s,dc_description_s,dc_identifier_s,dct_accessRights_sm,dct_temporal_sm,b1g_date_range_drsim,solr_year_i,dc_rights_s,dct_alternativeTitle_sm,dc_language_sm,dc_title_s,dct_references_s,b1g_dateRetired_s,layer_id_s,b1g_child_record_b,dc_type_sm,dc_publisher_sm,b1g_centroid_ss,Place Names entered manually,Bounding Box,Place Name
89837358bf974759b4d19d26fdae4df4_0,04b-24031,04b-24031,Active,False,Society,4/5/2019,Shapefile,,Vector,University of Maryland,ArcGIS Hub,,2/7/2019,Recreation Centers in Montgomery County,https://hub.arcgis.com/datasets/89837358bf974759b4d19d26fdae4df4_0,,2019.0,[2019 TO 2019],2019,Public,,English,"Recreation Centers: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/89837358bf974759b4d19d26fdae4df4_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/89837358bf974759b4d19d26fdae4df4_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis3.montgomerycountymd.gov/arcgis/rest/services/ploi/recreation_ctr/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.12,-77.115","Montgomery County, Maryland|Maryland","-77.29,38.96,-76.94,39.28","Montgomery County, Maryland|Maryland"
8d258ba6644140e28be4e2049e62c70b_0,04b-24031,04b-24031,Active,False,Structure|Location,4/5/2019,Shapefile,MCPS|Special school|Montgomery County|SS|schools_special|MCGGisOpenDataEducation,Vector,University of Maryland,ArcGIS Hub,,5/26/2015,Special Schools: Points from DTS-GIS Places of Interest Project for MCPS Special Schools,https://hub.arcgis.com/datasets/8d258ba6644140e28be4e2049e62c70b_0,,2015.0,[2015 TO 2015],2015,Public,,English,"Special Schools: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/8d258ba6644140e28be4e2049e62c70b_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/8d258ba6644140e28be4e2049e62c70b_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis3.montgomerycountymd.gov/arcgis/rest/services/ploi/schools_special/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.09,-77.17","Montgomery County, Maryland|Maryland","-77.29,39.03,-77.05,39.15","Montgomery County, Maryland|Maryland"
1c49b01ceaf343de9e5fc71d786a91de_0,04b-24031,04b-24031,Active,False,Structure|Location,4/5/2019,Shapefile,Liquor Store|MCGGisOpenDataCommunity,Vector,University of Maryland,ArcGIS Hub,,2/20/2015,,https://hub.arcgis.com/datasets/1c49b01ceaf343de9e5fc71d786a91de_0,,2015.0,[2015 TO 2015],2015,Public,,English,"Liquor Stores: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/1c49b01ceaf343de9e5fc71d786a91de_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/1c49b01ceaf343de9e5fc71d786a91de_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis3.montgomerycountymd.gov/arcgis/rest/services/ploi/liquor/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.095,-77.105","Montgomery County, Maryland|Maryland","-77.3,38.95,-76.91,39.24","Montgomery County, Maryland|Maryland"
aa901c7dcb484205a2c6f26e9373bcab_0,04b-24031,04b-24031,Active,False,Structure|Location,4/5/2019,Shapefile,polling_places_2014|MCGGisOpenDataElections,Vector,University of Maryland,ArcGIS Hub,,5/6/2015,Polling Places 2014,https://hub.arcgis.com/datasets/aa901c7dcb484205a2c6f26e9373bcab_0,,2014.0,[2014 TO 2014],2014,Public,,English,"Polling Places: Montgomery County, Maryland, 2014","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/aa901c7dcb484205a2c6f26e9373bcab_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/aa901c7dcb484205a2c6f26e9373bcab_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis3.montgomerycountymd.gov/arcgis/rest/services/elections/polling_place/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.12,-77.175","Montgomery County, Maryland|Maryland","-77.41,38.95,-76.94,39.29","Montgomery County, Maryland|Maryland"
3320e52949e3418dabca2932b931821e_0,04b-24031,04b-24031,Active,False,Structure|Location,4/5/2019,Shapefile,MCPS|Elementary|school|Montgomery County|ES|schools_elementary|MCGGisOpenDataEducation,Vector,University of Maryland,ArcGIS Hub,,5/26/2015,Elementary School: Points from DTS-GIS Places of Interest Project for MCPS Elementary Schools,https://hub.arcgis.com/datasets/3320e52949e3418dabca2932b931821e_0,,2015.0,[2015 TO 2015],2015,Public,,English,"Elementary Schools: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/3320e52949e3418dabca2932b931821e_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/3320e52949e3418dabca2932b931821e_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis3.montgomerycountymd.gov/arcgis/rest/services/ploi/schools_elementary/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.125,-77.175","Montgomery County, Maryland|Maryland","-77.41,38.96,-76.94,39.29","Montgomery County, Maryland|Maryland"
5911f7d724f44eff92bb6429585d0372_0,04b-24031,04b-24031,Active,False,Structure|Location,4/5/2019,Shapefile,MCPS|Middle|school|Montgomery County|MS|schools_middle|MCGGisOpenDataEducation,Vector,University of Maryland,ArcGIS Hub,,5/26/2015,Middle Schools: Points from DTS-GIS Places of Interest Project for MCPS Middle Schools,https://hub.arcgis.com/datasets/5911f7d724f44eff92bb6429585d0372_0,,2015.0,[2015 TO 2015],2015,Public,,English,"Middle Schools: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/5911f7d724f44eff92bb6429585d0372_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/5911f7d724f44eff92bb6429585d0372_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis3.montgomerycountymd.gov/arcgis/rest/services/ploi/schools_middle/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.115,-77.18","Montgomery County, Maryland|Maryland","-77.41,38.96,-76.95,39.27","Montgomery County, Maryland|Maryland"
2f55b20c7503409b8fa23dffd714fc13_0,04b-24031,04b-24031,Active,False,Location,4/5/2019,Shapefile,,Vector,University of Maryland,ArcGIS Hub,,2/5/2019,Montgomery County Fire Stations,https://hub.arcgis.com/datasets/2f55b20c7503409b8fa23dffd714fc13_0,,2019.0,[2019 TO 2019],2019,Public,,English,"Fire Stations: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/2f55b20c7503409b8fa23dffd714fc13_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/2f55b20c7503409b8fa23dffd714fc13_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis3.montgomerycountymd.gov/arcgis/rest/services/ploi/fire_test_ploi/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.125,-77.18","Montgomery County, Maryland|Maryland","-77.41,38.96,-76.95,39.29","Montgomery County, Maryland|Maryland"
8b517e9197a8455b823de97333f3eb52_0,04b-24031,04b-24031,Active,False,Transportation,11/23/2020,Shapefile,RideOn|RideOnRoutes|MCGGisOpenDataTransportation,Vector,University of Maryland,ArcGIS Hub,,2020-10-28T20:08:58.000Z,Realtime RideOn bus data,8b517e9197a8455b823de97333f3eb52_0,,2020.0,[2020 TO 2020],2020,Public,Ride On Routes,English,"Ride On Routes: Montgomery County, Maryland","{""http://schema.org/url"":""https://data2018-mcgov-gis.opendata.arcgis.com/datasets/8b517e9197a8455b823de97333f3eb52_0"",""http://schema.org/downloadUrl"":""https://data2018-mcgov-gis.opendata.arcgis.com/datasets/8b517e9197a8455b823de97333f3eb52_0.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://gis4.montgomerycountymd.gov/arcgis/rest/services/DOT/rideon_routes/FeatureServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.1118,-77.173","Montgomery County, Maryland|Maryland","-77.4178,38.935,-76.9283,39.2886",Maryland
338accc54d034810aa110f1a7f2153c9_0,04b-24031,04b-24031,Active,False,Structure|Location,4/5/2019,Shapefile,Swimming Pools,Vector,University of Maryland,ArcGIS Hub,,10/23/2014,,https://hub.arcgis.com/datasets/338accc54d034810aa110f1a7f2153c9_0,,2014.0,[2014 TO 2014],2014,Public,,English,"Swimming Pools: Montgomery County, Maryland, 2014","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/338accc54d034810aa110f1a7f2153c9_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/338accc54d034810aa110f1a7f2153c9_0.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services.arcgis.com/hdlG36cOubTzNDBb/arcgis/rest/services/Swimming_Pools/FeatureServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.07,-77.205","Montgomery County, Maryland|Maryland","-77.42,38.97,-76.99,39.17","Montgomery County, Maryland|Maryland"
9e1d7e774f764303b845f73815d16298_0,04b-24031,04b-24031,Active,False,Structure|Location,4/5/2019,Shapefile,MCPS|High|school|Montgomery County|HS|schools_high|MCGGisOpenDataEducation,Vector,University of Maryland,ArcGIS Hub,,5/26/2015,High Schools: Points from DTS-GIS Places of Interest Project for MCPS High Schools,https://hub.arcgis.com/datasets/9e1d7e774f764303b845f73815d16298_0,,2015.0,[2015 TO 2015],2015,Public,,English,"High Schools: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/9e1d7e774f764303b845f73815d16298_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/9e1d7e774f764303b845f73815d16298_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis3.montgomerycountymd.gov/arcgis/rest/services/ploi/schools_high/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.13,-77.185","Montgomery County, Maryland|Maryland","-77.42,38.98,-76.95,39.28","Montgomery County, Maryland|Maryland"
3bbed873a3dd464897ecd2eb9c0405f2_0,04b-24031,04b-24031,Active,False,Structure|Location,4/5/2019,Shapefile,Library|MCGGisOpenDataCommunity,Vector,University of Maryland,ArcGIS Hub,,2/20/2015,,https://hub.arcgis.com/datasets/3bbed873a3dd464897ecd2eb9c0405f2_0,,2015.0,[2015 TO 2015],2015,Public,,English,"Libraries: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/3bbed873a3dd464897ecd2eb9c0405f2_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/3bbed873a3dd464897ecd2eb9c0405f2_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis3.montgomerycountymd.gov/arcgis/rest/services/ploi/library/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.12,-77.175","Montgomery County, Maryland|Maryland","-77.43,38.94,-76.92,39.3",Maryland
fa8e0689aeef4dcd96ad67e7c760238f_0,04b-24031,04b-24031,Active,False,Structure|Location,4/5/2019,Shapefile,shop_ctr|MCGGisOpenDataCommunity,Vector,University of Maryland,ArcGIS Hub,,5/20/2015,Shopping Centers,https://hub.arcgis.com/datasets/fa8e0689aeef4dcd96ad67e7c760238f_0,,2015.0,[2015 TO 2015],2015,Public,,English,"Shopping Centers: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/fa8e0689aeef4dcd96ad67e7c760238f_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/fa8e0689aeef4dcd96ad67e7c760238f_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis3.montgomerycountymd.gov/arcgis/rest/services/ploi/shop_ctr/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.12,-77.175","Montgomery County, Maryland|Maryland","-77.44,38.93,-76.91,39.31",Maryland
c0f65510538b42c19b248d028fa043b5_0,04b-24031,04b-24031,Active,False,Structure|Location,4/5/2019,Shapefile,swimming_pools|MCGGisOpenDataRecreation,Vector,University of Maryland,ArcGIS Hub,,4/30/2015,Swimming Pools,https://hub.arcgis.com/datasets/c0f65510538b42c19b248d028fa043b5_0,,2015.0,[2015 TO 2015],2015,Public,,English,"Swimming Pools: Montgomery County, Maryland, 2015","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/c0f65510538b42c19b248d028fa043b5_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/c0f65510538b42c19b248d028fa043b5_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis3.montgomerycountymd.gov/arcgis/rest/services/ploi/swimming_pools/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.07,-77.2","Montgomery County, Maryland|Maryland","-77.44,38.96,-76.96,39.18","Montgomery County, Maryland|Maryland"
e0c1142af4e94de38c7f1bb456150866_0,04b-24031,04b-24031,Active,False,Structure|Location,4/5/2019,Shapefile,school_private_pts|MCGGisOpenDataEducation,Vector,University of Maryland,ArcGIS Hub,,5/15/2015,Private Schools,https://hub.arcgis.com/datasets/e0c1142af4e94de38c7f1bb456150866_0,,2015.0,[2015 TO 2015],2015,Public,,English,"Private Schools: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/e0c1142af4e94de38c7f1bb456150866_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/e0c1142af4e94de38c7f1bb456150866_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis3.montgomerycountymd.gov/arcgis/rest/services/GDX/school_private_pts/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.135,-77.18","Montgomery County, Maryland|Maryland","-77.45,38.93,-76.91,39.34",Maryland
6e962c952cf441408524add588f275e2_0,04b-24031,04b-24031,Active,False,Society,4/5/2019,Shapefile,Golf Course|MCGGisOpenDataRecreation,Vector,University of Maryland,ArcGIS Hub,,3/11/2015,,https://hub.arcgis.com/datasets/6e962c952cf441408524add588f275e2_0,,2015.0,[2015 TO 2015],2015,Public,,English,"Golf Courses: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/6e962c952cf441408524add588f275e2_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/6e962c952cf441408524add588f275e2_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis3.montgomerycountymd.gov/arcgis/rest/services/ploi/golf/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.155,-77.175","Montgomery County, Maryland|Maryland","-77.45,38.95,-76.9,39.36",Maryland
f288bc6614274eb99fb55fac9368305c_0,04b-24031,04b-24031,Active,False,Society,4/5/2019,Shapefile,cemetery|MCGGisOpenDataCommunity,Vector,University of Maryland,ArcGIS Hub,,5/20/2015,Cemetery,https://hub.arcgis.com/datasets/f288bc6614274eb99fb55fac9368305c_0,,2015.0,[2015 TO 2015],2015,Public,,English,"Cemeteries: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/f288bc6614274eb99fb55fac9368305c_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/f288bc6614274eb99fb55fac9368305c_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis3.montgomerycountymd.gov/arcgis/rest/services/ploi/cemetery/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.16,-77.18","Montgomery County, Maryland|Maryland","-77.45,38.99,-76.91,39.33","Montgomery County, Maryland|Maryland"
bcc4b498d50545bf8d51887c31953e5f_0,04b-24031,04b-24031,Active,False,Location,4/5/2019,Shapefile,hydrants|MCGGisOpenDataPublicSafety,Vector,University of Maryland,ArcGIS Hub,,4/15/2015,DFRS HYDRANTS,https://hub.arcgis.com/datasets/bcc4b498d50545bf8d51887c31953e5f_0,,2015.0,[2015 TO 2015],2015,Public,,English,"Fire Hydrants: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/bcc4b498d50545bf8d51887c31953e5f_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/bcc4b498d50545bf8d51887c31953e5f_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis3.montgomerycountymd.gov/arcgis/rest/services/general/hydrants/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.135,-77.19","Montgomery County, Maryland|Maryland","-77.5,38.92,-76.88,39.35",Maryland
4a8bf467ee2c4e94b16f9aa3b9e601bf_0,04b-24031,04b-24031,Active,False,Environment,4/5/2019,Shapefile,parks|park|parkland|MCGGisOpenDataRecreation,Vector,University of Maryland,ArcGIS Hub,,4/30/2015,Parks in Montgomery County,https://hub.arcgis.com/datasets/4a8bf467ee2c4e94b16f9aa3b9e601bf_0,,2015.0,[2015 TO 2015],2015,Public,,English,"Parks: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/4a8bf467ee2c4e94b16f9aa3b9e601bf_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/4a8bf467ee2c4e94b16f9aa3b9e601bf_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis4.montgomerycountymd.gov/arcgis/rest/services/general/parks/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.14,-77.205","Montgomery County, Maryland|Maryland","-77.52,38.93,-76.89,39.35",Maryland
bdba4944484340b48538f6830b172e47_4,04b-24031,04b-24031,Active,False,Transportation,4/5/2019,Shapefile,Bikeways|MCGGisOpenDataRecreation|MCGGisOpenDataCommunity|MCGGisOpenDataTransportation,Vector,University of Maryland,ArcGIS Hub,,2/19/2019,,https://hub.arcgis.com/datasets/bdba4944484340b48538f6830b172e47_4,,,[2019 TO 2019],2019,Public,,English,"Bikeways: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/bdba4944484340b48538f6830b172e47_4"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/bdba4944484340b48538f6830b172e47_4.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis4.montgomerycountymd.gov/arcgis/rest/services/bikeways/bikeways_dynamic/MapServer/4""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.14,-77.21","Montgomery County, Maryland|Maryland","-77.52,38.94,-76.9,39.34",Maryland
b5959a0c02fc4b9d85c33eeb0a84ba49_0,04b-24031,04b-24031,Active,False,Boundaries,2/7/2020,Shapefile,Montgomery County|service region|region|regional services|RSC|MCGGisOpenDataCommunity,Vector,University of Maryland,ArcGIS Hub,,1/9/2020,Service Regions in Montgomery County,https://hub.arcgis.com/datasets/b5959a0c02fc4b9d85c33eeb0a84ba49_0,,2020.0,[2020 TO 2020],2020,Public,Regional Services Center Areas,English,"Regional Services Center Areas: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/b5959a0c02fc4b9d85c33eeb0a84ba49_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/b5959a0c02fc4b9d85c33eeb0a84ba49_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis3.montgomerycountymd.gov/arcgis/rest/services/general/Service_Regions/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.14,-77.21","Montgomery County, Maryland|Maryland","-77.53,38.93,-76.89,39.35",Maryland
4bec65cf07e843ee81c3f9598f617835_0,04b-24031,04b-24031,Active,False,Environment|Inland Waters,4/5/2019,Shapefile,Watersheds|MCGGisOpenDataNaturalResources,Vector,University of Maryland,ArcGIS Hub,,5/6/2015,Watersheds,https://hub.arcgis.com/datasets/4bec65cf07e843ee81c3f9598f617835_0,,2015.0,[2015 TO 2015],2015,Public,,English,"Watersheds: Montgomery County, Maryland","{""http://schema.org/url"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/4bec65cf07e843ee81c3f9598f617835_0"",""http://schema.org/downloadUrl"":""http://data2018-mcgov-gis.opendata.arcgis.com/datasets/4bec65cf07e843ee81c3f9598f617835_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis3.montgomerycountymd.gov/arcgis/rest/services/general/watersheds/MapServer/0""}",,,False,Dataset|Service,"Montgomery County, Maryland","39.145,-77.205","Montgomery County, Maryland|Maryland","-77.55,38.91,-76.86,39.38",Maryland
